recall,precision
0.9960579212364857,0.9689937197664087
0.9960501151399243,0.9689934843030938
0.9960423090433629,0.9689932488362026
0.9960345029468014,0.9689930133657351
0.99602669685024,0.9689927778916911
0.99602669685024,0.9690001366970944
0.9960188907536787,0.9689999012735709
0.9960110846571172,0.9689996658464717
0.9960032785605558,0.9689994304157965
0.9959954724639943,0.9689991949815453
0.9959954724639943,0.9690065541151185
0.995987666367433,0.9690063187313932
0.995987666367433,0.9690136780308496
0.9959798602708716,0.9690134426976532
0.9959720541743101,0.9690132073608823
0.9959642480777487,0.9690129720205365
0.9959564419811873,0.969012736676616
0.9959486358846259,0.9690125013291206
0.9959408297880645,0.9690122659780503
0.995933023691503,0.969012030623405
0.9959252175949417,0.9690117952651846
0.9959174114983802,0.9690115599033889
0.9959096054018188,0.9690113245380181
0.9959017993052574,0.9690110891690719
0.995893993208696,0.9690108537965502
0.9958861871121346,0.969010618420453
0.9958783810155731,0.9690103830407802
0.9958705749190118,0.9690101476575318
0.9958627688224503,0.9690099122707075
0.9958549627258889,0.9690096768803075
0.9958471566293275,0.9690094414863315
0.9958393505327661,0.9690092060887795
0.9958315444362047,0.9690089706876515
0.9958237383396432,0.9690087352829472
0.9958159322430818,0.9690084998746668
0.9958081261465205,0.96900826446281
0.995800320049959,0.9690080290473767
0.9957925139533976,0.969007793628367
0.9957925139533976,0.969015154392495
0.9957847078568361,0.9690149190240345
0.9957769017602748,0.9690146836519982
0.9957690956637134,0.9690144482763859
0.9957690956637134,0.9690218093147271
0.9957612895671519,0.9690215739896688
0.9957534834705906,0.9690213386610351
0.9957456773740291,0.9690211033288261
0.9957378712774677,0.9690208679930414
0.9957300651809063,0.9690206326536813
0.9957222590843449,0.9690203973107456
0.9957144529877835,0.9690201619642341
0.995706646891222,0.9690199266141469
0.9956988407946606,0.9690196912604838
0.9956910346980992,0.9690194559032447
0.9956832286015378,0.9690192205424295
0.9956832286015378,0.9690265822880976
0.9956754225049764,0.9690263469778466
0.995667616408415,0.9690261116640203
0.9956598103118536,0.9690258763466184
0.9956598103118536,0.9690332383665717
0.9956520042152921,0.9690330030997386
0.9956441981187307,0.9690327678293308
0.9956441981187307,0.9690401300694412
0.9956363920221694,0.9690398948496061
0.9956363920221694,0.9690472572557363
0.9956285859256079,0.9690470220864769
0.9956207798290465,0.969046786913644
0.995612973732485,0.9690465517372376
0.9956051676359237,0.9690463165572575
0.9955973615393623,0.9690460813737036
0.9955895554428008,0.9690458461865759
0.9955817493462394,0.9690456109958743
0.995573943249678,0.9690453758015987
0.9955661371531166,0.9690451406037489
0.9955583310565552,0.969044905402325
0.9955505249599937,0.969044670197327
0.9955427188634324,0.9690444349887545
0.9955349127668709,0.9690441997766076
0.9955271066703095,0.9690439645608863
0.995519300573748,0.9690437293415903
0.9955114944771867,0.9690434941187198
0.9955036883806253,0.9690432588922745
0.9955036883806253,0.9690506223309676
0.9954958822840638,0.9690503871551128
0.9954880761875025,0.9690501519756839
0.995480270090941,0.9690499167926808
0.9954724639943796,0.9690496816061034
0.9954646578978182,0.9690494464159517
0.9954568518012568,0.9690492112222256
0.9954490457046954,0.969048976024925
0.9954412396081339,0.9690487408240497
0.9954334335115725,0.9690485056195999
0.9954334335115725,0.9690558696577299
0.9954256274150112,0.9690556345038794
0.9954178213184497,0.9690553993464549
0.9954178213184497,0.9690627636048605
0.9954100152218883,0.9690625284980393
0.9954022091253268,0.9690622933876447
0.9954022091253268,0.9690696578663384
0.9954022091253268,0.969077022456967
0.9953944030287655,0.9690767874513618
0.9953944030287655,0.969084152208112
0.9953865969322041,0.9690839172531197
0.9953787908356426,0.9690836822945562
0.9953787908356426,0.9690910472716219
0.9953709847390813,0.969090812363675
0.9953631786425198,0.9690905774521577
0.9953631786425198,0.9690979426495512
0.9953553725459584,0.9690977077886544
0.9953475664493969,0.9690974729241877
0.9953397603528356,0.9690972380561509
0.9953319542562742,0.969097003184544
0.9953319542562742,0.969104368710668
0.9953241481597127,0.969104133889687
0.9953163420631513,0.9691038990651364
0.9953085359665899,0.9691036642370163
0.9953007298700285,0.9691034294053266
0.9952929237734671,0.969103194570067
0.9952851176769056,0.9691029597312375
0.9952851176769056,0.9691103256945236
0.9952773115803443,0.9691100909063269
0.9952695054837828,0.9691098561145611
0.9952616993872214,0.969109621319226
0.99525389329066,0.9691093865203214
0.9952460871940986,0.9691091517178474
0.9952382810975372,0.9691089169118038
0.9952304750009757,0.9691086821021907
0.9952226689044144,0.9691084472890078
0.995214862807853,0.9691082124722552
0.9952070567112915,0.9691079776519327
0.9951992506147301,0.9691077428280402
